week,rank,title,artist,spotify_id
2025-01-19,87,Dos Dias,Tito Double P & Peso Pluma,5lKFO0PrOC9jmOlPEdjHsL
2025-01-19,88,Hey Now,Kendrick Lamar Featuring Dody6,6g6W3pMAFbp2FS1QCijkpM
2025-01-19,89,By Myself,Lil Baby & Rylo Rodriguez Featuring Rod Wave,1L80MuaEffNuY1eLyk1v2w
2025-01-19,90,Burning Down,Alex Warren,3diSxgK7bRIZzqu5IqFgd1
2025-01-19,91,Bigger Houses,Dan + Shay,7dyjQ4rUIHw3OI8Nl3kdJk
2025-01-19,92,The Largest,BigXthaPlug,3neOwym9kfYsM1QWaR77C1
2025-01-19,93,Drive,SZA,2qYbtIf8dRkBkKIcZVGFDq
2025-01-19,94,F U 2x,Lil Baby,2ubNuGSCWRRxUfojPRebiA
2025-01-19,95,25,Rod Wave,0U60hgxzGit7juEuHul2y3
2025-01-19,96,Dancing In The Flames,The Weeknd,7z7kvUQGwlC6iOl7vMuAr9
2025-01-19,97,The Days,CHRYSTAL,1yeood021wK11i7bwwYMIJ
2025-01-19,98,Outfit,Lil Baby & 21 Savage,6B2FtBtIds4rqeLPTW0D76
2025-01-19,99,Forever Young,"David Guetta, Alphaville & Ava Max",3bg2qahpZmsg5wV2EMPXIk
2025-01-19,100,Headlock,Imogen Heap,63Pi2NAx5yCgeLhCTOrEou
2025-01-26,1,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-01-26,2,DTMF,Bad Bunny,3sK8wGT43QFpWrvNQsrQya
2025-01-26,3,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY
2025-01-26,4,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-01-26,5,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-01-26,6,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB
2025-01-26,7,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-01-26,8,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad
2025-01-26,9,Baile Inolvidable,Bad Bunny,2lTm559tuIvatlT1u0JYG2
2025-01-26,10,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo
2025-01-26,11,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75
2025-01-26,12,I Had Some Help,Post Malone Featuring Morgan Wallen,7221xIgOnuakPdLqT0F3nP
2025-01-26,13,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ
2025-01-26,14,Taste,Sabrina Carpenter,5G2f63n7IPVPPjfNIGih7Q
2025-01-26,15,Nuevayol,Bad Bunny,5TFD2bmFKGhoCRbX61nXY5
2025-01-26,16,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-01-26,17,Timeless,The Weeknd & Playboi Carti,0FIDCNYYjNvPVimz5icugS
2025-01-26,18,Smile,Morgan Wallen,3MJ6lFNV12FSHAOzTzkwxz
2025-01-26,19,Sticky,"Tyler, the Creator Featuring Glorilla, Sexyy Red & Lil Wayne",3DLtPObflLQBodZN8qGODT
2025-01-26,20,Too Sweet,Hozier,19XpFsce28aByvCC4g89tJ
2025-01-26,21,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb
2025-01-26,22,Stargazing,Myles Smith,3Vr3zh0r7ALn8VLqCiRR10
2025-01-26,23,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO
2025-01-26,24,Messy,Lola Young,2YuUy4hBCVm4L5IRHu0iVl
2025-01-26,25,Who,Jimin,7tI8dRuH2Yc6RuoTjxo4dU
2025-01-26,26,Voy A Llevarte Pa PR,Bad Bunny,59D4DOkspUbWyMmbAPQkxZ
2025-01-26,27,"Good Luck, Babe!",Chappell Roan,0WbMK4wrZ1wFSty9F7FCgu
2025-01-26,28,High Road,Koe Wetzel & jessie murph,73KAidtqbDftZjy8AD0H04
2025-01-26,29,Not Like Us,Kendrick Lamar,6AI3ezQ4o3HUoP6Dhudph3
2025-01-26,30,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8
2025-01-26,31,BMF,SZA,3U3hFkMr0Q90pD24EkE3Pr
2025-01-26,32,Whatchu Kno About Me,Glorilla & Sexyy Red,5xeSd4HgzrYpNLEf3LfYLK
2025-01-26,33,Sailor Song,Gigi Perez,2262bWmqomIaJXwCRHr13j
2025-01-26,34,Velda,"Bad Bunny, Omar Courtz & Dei V",7d6yK8v8J484SWH5prIQiE
2025-01-26,35,Bed Chem,Sabrina Carpenter,3hppjCoD5ruwTaoyJ0J5Wh
2025-01-26,36,El Club,Bad Bunny,0iKo4pNNjHHdKUcFARlfCa
2025-01-26,37,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5
2025-01-26,38,Tweaker,GELO,7HDq8aEtkBeZq7gfzYjW28
2025-01-26,39,Weltita,Bad Bunny & Chuwi,5WEF0icHWmAZBBMglBd599
2025-01-26,40,I Am Not Okay,Jelly Roll,3SaS0Va6o6jYkWvadT86C6
2025-01-26,41,Liar,Jelly Roll,0llPOBVoJYDAtdmVlNE41A
2025-01-26,42,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-01-26,43,Loco,Neton Vega,4eLDmhsJW3JoZTXCAozHor
2025-01-26,44,Perfumito Nuevo,Bad Bunny & RaiNao,1Q9Efnm5csdCMFynISxL2x
2025-01-26,45,Please Please Please,Sabrina Carpenter,5N3hjp1WNayUPZrA8kJmJP
2025-01-26,46,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-01-26,47,Wind Up Missin' You,Tucker Wetmore,3EO58D1YpHnTvBy68gK8HE
2025-01-26,48,I Never Lie,Zach Top,3t6gUcGYLrUuqwpXjOFWQc
2025-01-26,49,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr
2025-01-26,50,Kloufrens,Bad Bunny,4MUrUT38U98olfnyzMBCzm
2025-01-26,51,I'm Gonna Love You,Cody Johnson & Carrie Underwood,08wyXJO5ZcqloLYbpufenQ
2025-01-26,52,4x4xU,Lainey Wilson,2z865bsdfckaBVck8MSAm8
2025-01-26,53,Ketu Tecre,Bad Bunny,4c2Pc0NrfkesPR0jff6q3F
2025-01-26,54,Like Him,"Tyler, the Creator Featuring Lola Young",72NMPuJCRsOUoXQJdzVfdo
2025-01-26,55,Que Pasaria...,Rauw Alejandro & Bad Bunny,0l0vcZMU7AOeQmUIREoI2U
2025-01-26,56,Denial Is A River,Doechii,2A2YfuPzQoQUIcGe0C4SVD
2025-01-26,57,Bad Dreams,Teddy Swims,3nHuKdFJZm78CoeBnDcFKe
2025-01-26,58,Cafe Con Ron,Bad Bunny & Los Pleneros de La Cresta,6VNXmo59yDYgcwLS17UNAW
2025-01-26,59,Bokete,Bad Bunny,79x7xtoCLpf6l32Zz6mWo4
2025-01-26,60,Tu Boda,Oscar Maydon & Fuerza Regida,1cOboCuWYI2osTOfolMRS6
2025-01-26,61,Turista,Bad Bunny,7tCuCjhxzjX2XCz4JiiAsp
2025-01-26,62,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-01-26,63,Think I'm In Love With You,Chris Stapleton,3Gn1zuHNLtGuGEOXwq0k7e
2025-01-26,64,I Ain't Sayin',Jordan Davis,7lCs3stpWCtAn5Y2lmnPhV
2025-01-26,65,Pitorro de Coco,Bad Bunny,14QaXYIK3K3QPtezqxRRPN
2025-01-26,66,La Mudanza,Bad Bunny,3G7agPwWfcORnWCAGMDOpm
2025-01-26,67,Guy For That,Post Malone Featuring Luke Combs,6r5o9yIc16ZvymXUKJQ1yy
2025-01-26,68,No Pole,Don Toliver,0eaVIYo2zeOaGJeqZ5TwYz
2025-01-26,69,"Dum, Dumb, And Dumber","Lil Baby, Young Thug & Future",4IKvw1OdeTJIN3g4zWE38f
2025-01-26,70,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L
2025-01-26,71,Diet Pepsi,Addison Rae,6ouhsRJ7gExB7LCYjITk4Y
2025-01-26,72,Heart Of A Woman,Summer Walker,2oVVaVY0LkzwAYYcyzon6Z
2025-01-26,73,Lo Que Le Paso A Hawaii,Bad Bunny,1Hg0e997pObvZ91w1FCPFk
2025-01-26,74,Are You Even Real,Teddy Swims & GIVEON,7pDFd3sgEoPnka6k9IyBcH
2025-01-26,75,Help Me,Real Boston Richey,487JCvAXVblflZyDJn3fSp
2025-01-26,76,Rosones,Tito Double P,0LTwdL5yZ6YOTEGUQPFuSN
2025-01-26,77,Funny Papers,Mac Miller,3gP0vJqxXgnu137fCcHD5X
2025-01-26,78,Nadie,Tito Double P,7sd6zMrgGpEa7NkQm9TRrg
2025-01-26,79,Peekaboo,Kendrick Lamar Featuring AzChike,2Uts1QFB4u2YNIMiqcb4de
2025-01-26,80,Defying Gravity,Cynthia Erivo Featuring Ariana Grande,5QMrH5nszZZR3nefIj6Mar
2025-01-26,81,Dos Dias,Tito Double P & Peso Pluma,5lKFO0PrOC9jmOlPEdjHsL
2025-01-26,82,The Largest,BigXthaPlug,3neOwym9kfYsM1QWaR77C1
2025-01-26,83,Burning Down,Alex Warren,3diSxgK7bRIZzqu5IqFgd1
2025-01-26,84,The Days,CHRYSTAL,1yeood021wK11i7bwwYMIJ
2025-01-26,85,5 Dollar Pony Rides,Mac Miller,3ob86O0HYEc7PDkBpdzSoT
2025-01-26,86,Khe?,Rauw Alejandro & Romeo Santos,1YYfyJ2yCvGFCxwjsIqEK9
2025-01-26,87,It's Ok I'm Ok,Tate McRae,24XihnoVPWXlKJ4BgXqjVM
2025-01-26,88,Push 2 Start,Tyla,6XODwIPXQmVJS1tRabXDiS
2025-01-26,89,Scorsese Baby Daddy,SZA,2E7a96qey4AzSOdK6H21vS
2025-01-26,90,Hey Now,Kendrick Lamar Featuring Dody6,6g6W3pMAFbp2FS1QCijkpM
2025-01-26,91,Boys Back Home,Dylan Marlowe & Dylan Scott,1hgINxfKQlJOikzd9skvC2
2025-01-26,92,GBP,Central Cee Featuring 21 Savage,0SLzsfxED15vyUccX4bCqo
2025-01-26,93,Forever Young,"David Guetta, Alphaville & Ava Max",3bg2qahpZmsg5wV2EMPXIk
2025-01-26,94,Popular,Ariana Grande,3i8fIJNV0yuC4kXT3SkVBZ
2025-01-26,95,DJ's Chord Organ,Mac Miller Featuring SZA,040I32EKLxQrkuxQu1pqvT
2025-01-26,96,25,Rod Wave,0U60hgxzGit7juEuHul2y3
2025-01-26,97,Stoned,Mac Miller,0XDYV3fXBko7SbaDrrDHq2
2025-01-26,98,Headlock,Imogen Heap,63Pi2NAx5yCgeLhCTOrEou
2025-01-26,99,Stuff,Lil Baby Featuring Travis Scott,4vqwVaEqLNWo3UXhQi5IFH
2025-01-26,100,Wondering Why,The Red Clay Strays,1HbzxLqpNVPdiBXvpC7Ovb
2025-02-02,1,4X4,Travis Scott,6s8WSX1MxNThrot8ThI6fG
2025-02-02,2,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-02-02,3,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY
2025-02-02,4,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-02-02,5,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-02-02,6,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-02-02,7,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB
2025-02-02,8,DTMF,Bad Bunny,3sK8wGT43QFpWrvNQsrQya
2025-02-02,9,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad
2025-02-02,10,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo
2025-02-02,11,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ
2025-02-02,12,I Had Some Help,Post Malone Featuring Morgan Wallen,7221xIgOnuakPdLqT0F3nP
2025-02-02,13,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75
2025-02-02,14,Messy,Lola Young,2YuUy4hBCVm4L5IRHu0iVl
2025-02-02,15,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-02-02,16,Baile Inolvidable,Bad Bunny,2lTm559tuIvatlT1u0JYG2
2025-02-02,17,Fat Juicy & Wet,Sexyy Red & Bruno Mars,0mzYX4nUfDGr3qW7BdkGgd
2025-02-02,18,Timeless,The Weeknd & Playboi Carti,0FIDCNYYjNvPVimz5icugS
2025-02-02,19,Taste,Sabrina Carpenter,5G2f63n7IPVPPjfNIGih7Q
2025-02-02,20,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO
2025-02-02,21,Sports Car,Tate McRae,2zOmS55knKWSgScYPTNmGQ
2025-02-02,22,Smile,Morgan Wallen,3MJ6lFNV12FSHAOzTzkwxz
2025-02-02,23,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb
2025-02-02,24,Too Sweet,Hozier,19XpFsce28aByvCC4g89tJ
2025-02-02,25,Sticky,"Tyler, the Creator Featuring Glorilla, Sexyy Red & Lil Wayne",3DLtPObflLQBodZN8qGODT
2025-02-02,26,Stargazing,Myles Smith,3Vr3zh0r7ALn8VLqCiRR10
2025-02-02,27,Nuevayol,Bad Bunny,5TFD2bmFKGhoCRbX61nXY5
2025-02-02,28,High Road,Koe Wetzel & jessie murph,73KAidtqbDftZjy8AD0H04
2025-02-02,29,Not Like Us,Kendrick Lamar,6AI3ezQ4o3HUoP6Dhudph3
2025-02-02,30,"Good Luck, Babe!",Chappell Roan,0WbMK4wrZ1wFSty9F7FCgu
2025-02-02,31,Who,Jimin,7tI8dRuH2Yc6RuoTjxo4dU
2025-02-02,32,BMF,SZA,3U3hFkMr0Q90pD24EkE3Pr
2025-02-02,33,Whatchu Kno About Me,Glorilla & Sexyy Red,5xeSd4HgzrYpNLEf3LfYLK
2025-02-02,34,Sailor Song,Gigi Perez,2262bWmqomIaJXwCRHr13j
2025-02-02,35,Voy A Llevarte Pa PR,Bad Bunny,59D4DOkspUbWyMmbAPQkxZ
2025-02-02,36,Bed Chem,Sabrina Carpenter,3hppjCoD5ruwTaoyJ0J5Wh
2025-02-02,37,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5
2025-02-02,38,Liar,Jelly Roll,0llPOBVoJYDAtdmVlNE41A
2025-02-02,39,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8
2025-02-02,40,Residuals,Chris Brown,6txAWGckgEGJIhLjhNdtE9
2025-02-02,41,I Am Not Okay,Jelly Roll,3SaS0Va6o6jYkWvadT86C6
2025-02-02,42,Bad Dreams,Teddy Swims,3nHuKdFJZm78CoeBnDcFKe
2025-02-02,43,Loco,Neton Vega,4eLDmhsJW3JoZTXCAozHor
2025-02-02,44,I Never Lie,Zach Top,3t6gUcGYLrUuqwpXjOFWQc
2025-02-02,45,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-02-02,46,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-02-02,47,Velda,"Bad Bunny, Omar Courtz & Dei V",7d6yK8v8J484SWH5prIQiE
2025-02-02,48,Tweaker,GELO,7HDq8aEtkBeZq7gfzYjW28
2025-02-02,49,Please Please Please,Sabrina Carpenter,5N3hjp1WNayUPZrA8kJmJP
2025-02-02,50,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr
2025-02-02,51,El Club,Bad Bunny,0iKo4pNNjHHdKUcFARlfCa
2025-02-02,52,4x4xU,Lainey Wilson,2z865bsdfckaBVck8MSAm8
2025-02-02,53,I'm Gonna Love You,Cody Johnson & Carrie Underwood,08wyXJO5ZcqloLYbpufenQ
2025-02-02,54,Like Him,"Tyler, the Creator Featuring Lola Young",72NMPuJCRsOUoXQJdzVfdo
2025-02-02,55,Denial Is A River,Doechii,2A2YfuPzQoQUIcGe0C4SVD
2025-02-02,56,Weltita,Bad Bunny & Chuwi,5WEF0icHWmAZBBMglBd599
2025-02-02,57,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-02-02,58,Haunted,Kane Brown With Jelly Roll,4AdawVDO3fyuVGBgxllJ3B
2025-02-02,59,I Ain't Sayin',Jordan Davis,7lCs3stpWCtAn5Y2lmnPhV
2025-02-02,60,Think I'm In Love With You,Chris Stapleton,3Gn1zuHNLtGuGEOXwq0k7e
2025-02-02,61,Que Pasaria...,Rauw Alejandro & Bad Bunny,0l0vcZMU7AOeQmUIREoI2U
2025-02-02,62,Perfumito Nuevo,Bad Bunny & RaiNao,1Q9Efnm5csdCMFynISxL2x
2025-02-02,63,Are You Even Real,Teddy Swims & GIVEON,7pDFd3sgEoPnka6k9IyBcH
2025-02-02,64,Kloufrens,Bad Bunny,4MUrUT38U98olfnyzMBCzm
2025-02-02,65,Tu Boda,Oscar Maydon & Fuerza Regida,1cOboCuWYI2osTOfolMRS6
2025-02-02,66,Diet Pepsi,Addison Rae,6ouhsRJ7gExB7LCYjITk4Y
2025-02-02,67,Guy For That,Post Malone Featuring Luke Combs,6r5o9yIc16ZvymXUKJQ1yy
2025-02-02,68,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L
2025-02-02,69,Ketu Tecre,Bad Bunny,4c2Pc0NrfkesPR0jff6q3F
2025-02-02,70,Heart Of A Woman,Summer Walker,2oVVaVY0LkzwAYYcyzon6Z
2025-02-02,71,The Largest,BigXthaPlug,3neOwym9kfYsM1QWaR77C1
2025-02-02,72,No Pole,Don Toliver,0eaVIYo2zeOaGJeqZ5TwYz
2025-02-02,73,Blue Jean Baby,Zach Bryan,3yDi4w5cuQQEpQXrozMW2B
2025-02-02,74,It's Ok I'm Ok,Tate McRae,24XihnoVPWXlKJ4BgXqjVM
2025-02-02,75,Help Me,Real Boston Richey,487JCvAXVblflZyDJn3fSp
2025-02-02,76,Peekaboo,Kendrick Lamar Featuring AzChike,2Uts1QFB4u2YNIMiqcb4de
2025-02-02,77,"Dum, Dumb, And Dumber","Lil Baby, Young Thug & Future",4IKvw1OdeTJIN3g4zWE38f
2025-02-02,78,Cafe Con Ron,Bad Bunny & Los Pleneros de La Cresta,6VNXmo59yDYgcwLS17UNAW
2025-02-02,79,Backseat Driver,Kane Brown,68SYsp6XfIEnlDYMgMyxUv
2025-02-02,80,Bokete,Bad Bunny,79x7xtoCLpf6l32Zz6mWo4
2025-02-02,81,GBP,Central Cee Featuring 21 Savage,0SLzsfxED15vyUccX4bCqo
2025-02-02,82,Turista,Bad Bunny,7tCuCjhxzjX2XCz4JiiAsp
2025-02-02,83,The Days,CHRYSTAL,1yeood021wK11i7bwwYMIJ
2025-02-02,84,Burning Down,Alex Warren,3diSxgK7bRIZzqu5IqFgd1
2025-02-02,85,Weren't For The Wind,Ella Langley,4v9alNvEjLjvqo4LNWwswl
2025-02-02,86,Nadie,Tito Double P,7sd6zMrgGpEa7NkQm9TRrg
2025-02-02,87,Rosones,Tito Double P,0LTwdL5yZ6YOTEGUQPFuSN
2025-02-02,88,Hey Now,Kendrick Lamar Featuring Dody6,6g6W3pMAFbp2FS1QCijkpM
2025-02-02,89,Push 2 Start,Tyla,6XODwIPXQmVJS1tRabXDiS
2025-02-02,90,Forever Young,"David Guetta, Alphaville & Ava Max",3bg2qahpZmsg5wV2EMPXIk
2025-02-02,91,Headlock,Imogen Heap,63Pi2NAx5yCgeLhCTOrEou
2025-02-02,92,La Mudanza,Bad Bunny,3G7agPwWfcORnWCAGMDOpm
2025-02-02,93,Holy Smokes,Bailey Zimmerman,0eNQPUVENuR95kC7dLHTSZ
2025-02-02,94,Pitorro de Coco,Bad Bunny,14QaXYIK3K3QPtezqxRRPN
2025-02-02,95,Defying Gravity,Cynthia Erivo Featuring Ariana Grande,5QMrH5nszZZR3nefIj6Mar
2025-02-02,96,Khe?,Rauw Alejandro & Romeo Santos,1YYfyJ2yCvGFCxwjsIqEK9
2025-02-02,97,Me Jalo,Fuerza Regida & Grupo Frontera,3D24ErT1MMmUfXWotSj2A2
2025-02-02,98,Wondering Why,The Red Clay Strays,1HbzxLqpNVPdiBXvpC7Ovb
2025-02-02,99,Boys Back Home,Dylan Marlowe & Dylan Scott,1hgINxfKQlJOikzd9skvC2
2025-02-02,100,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1
2025-02-09,1,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-02-09,2,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv
2025-02-09,3,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-02-09,4,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB
2025-02-09,5,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-02-09,6,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY
2025-02-09,7,Timeless,The Weeknd & Playboi Carti,0FIDCNYYjNvPVimz5icugS
2025-02-09,8,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-02-09,9,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-02-09,10,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ
2025-02-09,11,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo
2025-02-09,12,Cry For Me,The Weeknd,3AWDeHLc88XogCaCnZQLVI
2025-02-09,13,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad
2025-02-09,14,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75
2025-02-09,15,Not Like Us,Kendrick Lamar,6AI3ezQ4o3HUoP6Dhudph3
2025-02-09,16,I Had Some Help,Post Malone Featuring Morgan Wallen,7221xIgOnuakPdLqT0F3nP
2025-02-09,17,DTMF,Bad Bunny,3sK8wGT43QFpWrvNQsrQya
2025-02-09,18,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-02-09,19,Messy,Lola Young,2YuUy4hBCVm4L5IRHu0iVl
2025-02-09,20,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb
2025-02-09,21,Taste,Sabrina Carpenter,5G2f63n7IPVPPjfNIGih7Q
2025-02-09,22,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO
2025-02-09,23,"Good Luck, Babe!",Chappell Roan,0WbMK4wrZ1wFSty9F7FCgu
2025-02-09,24,Too Sweet,Hozier,19XpFsce28aByvCC4g89tJ
2025-02-09,25,Stargazing,Myles Smith,3Vr3zh0r7ALn8VLqCiRR10
2025-02-09,26,Baile Inolvidable,Bad Bunny,2lTm559tuIvatlT1u0JYG2
2025-02-09,27,Denial Is A River,Doechii,2A2YfuPzQoQUIcGe0C4SVD
2025-02-09,28,Sticky,"Tyler, the Creator Featuring Glorilla, Sexyy Red & Lil Wayne",3DLtPObflLQBodZN8qGODT
2025-02-09,29,Abracadabra,Lady Gaga,5ZLUm9eab8y3tqQ1OhQSHI
2025-02-09,30,Smile,Morgan Wallen,3MJ6lFNV12FSHAOzTzkwxz
2025-02-09,31,High Road,Koe Wetzel & jessie murph,73KAidtqbDftZjy8AD0H04
2025-02-09,32,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-02-09,33,Sports Car,Tate McRae,2zOmS55knKWSgScYPTNmGQ
2025-02-09,34,Fat Juicy & Wet,Sexyy Red & Bruno Mars,0mzYX4nUfDGr3qW7BdkGgd
2025-02-09,35,Sailor Song,Gigi Perez,2262bWmqomIaJXwCRHr13j
2025-02-09,36,Who,Jimin,7tI8dRuH2Yc6RuoTjxo4dU
2025-02-09,37,Nuevayol,Bad Bunny,5TFD2bmFKGhoCRbX61nXY5
2025-02-09,38,Bed Chem,Sabrina Carpenter,3hppjCoD5ruwTaoyJ0J5Wh
2025-02-09,39,Whatchu Kno About Me,Glorilla & Sexyy Red,5xeSd4HgzrYpNLEf3LfYLK
2025-02-09,40,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5
2025-02-09,41,Again,Fetty Wap,3ESSGgWzRf1xvP7G5hHMhB
2025-02-09,42,BMF,SZA,3U3hFkMr0Q90pD24EkE3Pr
2025-02-09,43,Sao Paulo,The Weeknd & Anitta,06fR8iX7JArlf5dbqSLJwl
2025-02-09,44,Liar,Jelly Roll,0llPOBVoJYDAtdmVlNE41A
2025-02-09,45,Wake Me Up,The Weeknd & Justice,5673WA8EEUSPx1ir26lhGW
2025-02-09,46,Baptized In Fear,The Weeknd,5rzI6Jnlhx8DgVgsOLorfW
2025-02-09,47,Please Please Please,Sabrina Carpenter,5N3hjp1WNayUPZrA8kJmJP
2025-02-09,48,Open Hearts,The Weeknd,0sTBOp1hdayTjw6UOyPyi6
2025-02-09,49,Loco,Neton Vega,4eLDmhsJW3JoZTXCAozHor
2025-02-09,50,I Never Lie,Zach Top,3t6gUcGYLrUuqwpXjOFWQc
2025-02-09,51,Tweaker,GELO,7HDq8aEtkBeZq7gfzYjW28
2025-02-09,52,Residuals,Chris Brown,6txAWGckgEGJIhLjhNdtE9
2025-02-09,53,Reflections Laughing,"The Weeknd, Travis Scott & Florence + the Machine",2gyHr9WqZeMtzJOpWGuGo6
2025-02-09,54,4x4xU,Lainey Wilson,2z865bsdfckaBVck8MSAm8
2025-02-09,55,Voy A Llevarte Pa PR,Bad Bunny,59D4DOkspUbWyMmbAPQkxZ
2025-02-09,56,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr
2025-02-09,57,4X4,Travis Scott,6s8WSX1MxNThrot8ThI6fG
2025-02-09,58,I'm Gonna Love You,Cody Johnson & Carrie Underwood,08wyXJO5ZcqloLYbpufenQ
2025-02-09,59,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8
2025-02-09,60,Enjoy The Show,The Weeknd & Future,637oNhilCI9UlkWkUW4Grt
2025-02-09,61,Bad Dreams,Teddy Swims,3nHuKdFJZm78CoeBnDcFKe
2025-02-09,62,Like Him,"Tyler, the Creator Featuring Lola Young",72NMPuJCRsOUoXQJdzVfdo
2025-02-09,63,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-02-09,64,Think I'm In Love With You,Chris Stapleton,3Gn1zuHNLtGuGEOXwq0k7e
2025-02-09,65,Niagara Falls,The Weeknd,2v0AG62ZHtD3I4YmTb3WYM
2025-02-09,66,I Ain't Sayin',Jordan Davis,7lCs3stpWCtAn5Y2lmnPhV
2025-02-09,67,Velda,"Bad Bunny, Omar Courtz & Dei V",7d6yK8v8J484SWH5prIQiE
2025-02-09,68,The Abyss,The Weeknd & Lana Del Rey,5ZDKPFRZC6QlJpf8bCIXTs
2025-02-09,69,Take Me Back To LA,The Weeknd,7rVmzyFA7f4rNGl9onF21E
2025-02-09,70,El Club,Bad Bunny,0iKo4pNNjHHdKUcFARlfCa
2025-02-09,71,Given Up On Me,The Weeknd,0FolPJnYMo71Z7qasTuoJT
2025-02-09,72,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L
2025-02-09,73,Guy For That,Post Malone Featuring Luke Combs,6r5o9yIc16ZvymXUKJQ1yy
2025-02-09,74,Opening Night,The Weeknd,4Msr8L0gHGDsLSBlk7pSPU
