date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2023-08-18,8,vampire,Olivia Rodrigo,1kuGVB7EU95pJObxwvfwKS,98,219724,1,1xJHno7SmdVtZAtXbdbDZp,2023-06-30,unknown,unknown
2023-08-18,9,I KNOW ?,Travis Scott,6wsqVwoiVH2kde4k4KKAFU,92,211582,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
2023-08-18,10,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj & Ice Spice & Aqua,741UUVE2kuITl0c6zuqqbO,95,109750,1,5CM66hwjlbZ06LhONWXOAs,2023-06-23,unknown,unknown
2023-08-18,11,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,6wf7Yu7cxBSPrRlWeSeK0Q,98,222369,0,3AafSrFIbJPH6BJHiJm1Cd,2023-07-13,unknown,unknown
2023-08-18,12,FE!N (feat. Playboi Carti),Travis Scott,42VsgItocQwOQC3XWZ8JNA,94,191700,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
2023-08-18,13,Fast Car,Luke Combs,1Lo0QY9cvc8sUB2vnIOxDT,91,265493,0,5Uly85dJHHDfHQCsyUQ8gw,2023-03-24,country,country
2023-08-18,14,Dance The Night (From Barbie The Album),Dua Lipa,1vYXt7VSjH9JIM5oRRo7vA,97,176579,0,5cH7FqB7JD5q1tJXJ7FHYu,2023-05-25,pop,pop
2023-08-18,15,TELEKINESIS (feat. SZA & Future),Travis Scott,1i9lZvlaDdWDPyXEE95aiq,91,353754,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
2023-08-18,16,Something in the Orange,Zach Bryan,3WMj8moIAXJhHsyLaqIIHI,89,228013,0,1CmTOKCeyz1aHH04OwvTPv,2022-04-22,"country, red dirt",country
2023-08-18,17,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,2HRgqmZQC0MC7GeNuDIXHN,100,184400,1,5pSk3c3wVwnb2arb6ohCPU,2023-07-14,k-pop,k-pop
2023-08-18,18,Ella Baila Sola,Eslabon Armado,3dnP0JxCgygwQH9Gm7q7nb,89,165671,0,3Mm1P5CEEAiuJqBclr2EyU,2023-04-28,"corridos tumbados, sad sierreño, corrido, sierreño, música mexicana, corridos bélicos",corridos tumbados
2023-08-18,19,Kill Bill,SZA,1Qrg8KqiBpW07V7PNxwwwL,92,153946,0,1nrVofqDRs7cpWXJ49qTnP,2022-12-08,r&b,r&b
2023-08-18,20,You Proof,Morgan Wallen,57a4iloBWqan5rtqPJBoVY,86,157477,0,7c1wEzhXamUm7Lh9zqVMl9,2023-03-03,country,country
2023-08-18,21,See You Again (feat. Kali Uchis),"Tyler, The Creator",7KA4W4McWYRpgf0fWsJZWB,93,180386,1,2nkto6YNI4rUYTLqEwWJ3o,2017-07-21,unknown,unknown
